monthyear;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
http://archive.ipu.org//wmn-e/arc/classif311210.htm;85;Djibouti;2 2008;65;9;13.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;86;Swaziland;9 2008;66;9;13.6%;10 2008;30;12;40.0%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;87;Grenada;7 2008;15;2;13.3%;8 2008;13;4;30.8%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Jamaica;9 2007;60;8;13.3%;9 2007;21;3;14.3%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Thailand;12 2007;473;63;13.3%;3 2008;150;24;16.0%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;88;Sierra Leone;8 2007;121;16;13.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;89;Colombia;3 2010;166;21;12.7%;3 2010;102;16;15.7%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Egypt;11 2010;512;65;12.7%;6 2010;264;?;?
http://archive.ipu.org//wmn-e/arc/classif311210.htm;90;Cyprus;5 2006;56;7;12.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Dominica;12 2009;32;4;12.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Liberia;10 2005;64;8;12.5%;10 2005;30;5;16.7%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Madagascar;10 2010;256;32;12.5%;10 2010;90;10;11.1%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Paraguay;4 2008;80;10;12.5%;4 2008;45;7;15.6%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;91;Syrian Arab Republic;4 2007;250;31;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;92;Bahamas;5 2007;41;5;12.2%;5 2007;15;5;33.3%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;93;Guatemala;9 2007;158;19;12.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;94;Romania;11 2008;334;38;11.4%;11 2008;137;8;5.8%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;95;Japan;8 2009;480;54;11.3%;7 2010;242;44;18.2%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;96;Haiti;11 2010;18;2;11.1%;11 2010;30;?;?
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Montenegro;3 2009;81;9;11.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Saint Lucia;12 2006;18;2;11.1%;1 2007;11;4;36.4%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Togo;10 2007;81;9;11.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;97;Benin;3 2003;83;9;10.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";India;4 2009;545;59;10.8%;3 2010;242;25;10.3%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Jordan;11 2010;120;13;10.8%;11 2010;60;9;15.0%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;98;Antigua and Barbuda;3 2009;19;2;10.5%;4 2009;17;5;29.4%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Morocco;9 2007;325;34;10.5%;10 2009;270;6;2.2%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;99;Mali;7 2007;147;15;10.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;100;Barbados;1 2008;30;3;10.0%;2 2008;21;7;33.3%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Equatorial Guinea;5 2008;100;10;10.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Guinea-Bissau;11 2008;100;10;10.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;101;Malaysia;3 2008;222;22;9.9%;N.A.;64;18;28.1%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;102;Kenya;12 2007;224;22;9.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Suriname;5 2010;51;5;9.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;103;Central African Republic;3 2005;104;10;9.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;104;Armenia;5 2007;131;12;9.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;105;Hungary;4 2010;386;35;9.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Turkey;7 2007;549;50;9.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;106;Cote d'Ivoire;12 2000;203;18;8.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;107;Malta;3 2008;69;6;8.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;108;Brazil;10 2010;513;44;8.6%;10 2010;81;13;16.0%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;109;Bhutan;3 2008;47;4;8.5%;12 2007;25;6;24.0%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Panama;5 2009;71;6;8.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;110;Democratic Republic of the Congo;7 2006;500;42;8.4%;1 2007;108;5;4.6%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;111;Ghana;12 2008;230;19;8.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;112;Samoa;3 2006;49;4;8.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;113;Ukraine;9 2007;450;36;8.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;114;Botswana;10 2009;63;5;7.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;115;Algeria;5 2007;389;30;7.7%;12 2009;136;7;5.1%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Kuwait;5 2009;65;5;7.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Libyan Arab Jamahiriya;3 2009;468;36;7.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;116;Gambia;1 2002;53;4;7.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;117;Congo;6 2007;137;10;7.3%;8 2008;70;9;12.9%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;118;Nigeria;4 2007;358;25;7.0%;4 2007;109;9;8.3%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;119;Somalia;8 2004;546;37;6.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;120;Saint Kitts and Nevis;1 2010;15;1;6.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;121;Georgia;5 2008;138;9;6.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Maldives;5 2009;77;5;6.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;122;Sri Lanka;4 2010;225;12;5.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;123;Chad;4 2002;155;8;5.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;124;Kiribati;8 2007;46;2;4.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Myanmar;11 2010;326;14;4.3%;11 2010;168;6;3.6%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;125;Mongolia;6 2008;76;3;3.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;126;Vanuatu;9 2008;52;2;3.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;127;Lebanon;6 2009;128;4;3.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;128;Comoros;12 2009;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Marshall Islands;11 2007;33;1;3.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;129;Iran (Islamic Republic of);3 2008;290;8;2.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;130;Bahrain;10 2010;40;1;2.5%;11 2010;40;11;27.5%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;131;Papua New Guinea;6 2007;109;1;0.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;132;Yemen;4 2003;301;1;0.3%;4 2001;111;2;1.8%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;133;Belize;2 2008;32;0;0.0%;3 2008;13;5;38.5%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Micronesia (Federated States of);3 2009;14;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Nauru;6 2010;18;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Oman;10 2007;84;0;0.0%;11 2007;72;14;19.4%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Palau;11 2008;16;0;0.0%;11 2008;13;2;15.4%
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Qatar;7 2010;35;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Saudi Arabia;2 2009;150;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Solomon Islands;8 2010;50;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Tonga;11 2010;26;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;"""";Tuvalu;9 2010;15;0;0.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif311210.htm;?;United Republic of Tanzania;10 2010;357;?;?;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION;WORLD CLASSIFICATION
http://archive.ipu.org//wmn-e/arc/classif301110.htm;Rank;Country;Lower or single House;Lower or single House;Lower or single House;Lower or single House;Upper House or Senate;Upper House or Senate;Upper House or Senate;Upper House or Senate
http://archive.ipu.org//wmn-e/arc/classif301110.htm;Rank;Country;Elections;Seats*;Women;% W;Elections;Seats*;Women;% W
http://archive.ipu.org//wmn-e/arc/classif301110.htm;1;Rwanda;9 2008;80;45;56.3%;10 2003;26;9;34.6%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;2;Sweden;9 2010;349;157;45.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;3;South Africa 1;4 2009;400;178;44.5%;4 2009;54;16;29.6%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;4;Cuba;1 2008;614;265;43.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;5;Iceland;4 2009;63;27;42.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;6;Netherlands;6 2010;150;61;40.7%;5 2007;75;26;34.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;7;Finland;3 2007;200;80;40.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;8;Norway;9 2009;169;67;39.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;9;Belgium;6 2010;150;59;39.3%;6 2010;40;17;42.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;10;Mozambique;10 2009;250;98;39.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;11;Angola;9 2008;220;85;38.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Costa Rica;2 2010;57;22;38.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;12;Argentina;6 2009;257;99;38.5%;6 2009;71;25;35.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;13;Denmark;11 2007;179;68;38.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;14;Spain;3 2008;350;128;36.6%;3 2008;263;81;30.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;15;Andorra;4 2009;28;10;35.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;16;New Zealand;11 2008;122;41;33.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;17;Nepal;4 2008;594;197;33.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;18;Germany;9 2009;622;204;32.8%;N.A.;69;15;21.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;19;The F.Y.R. of Macedonia;6 2008;120;39;32.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;20;Ecuador;4 2009;124;40;32.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;21;Burundi;7 2010;106;34;32.1%;7 2010;41;19;46.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;22;Belarus;9 2008;110;35;31.8%;7 2008;58;19;32.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;23;Uganda;2 2006;324;102;31.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;24;Guyana;8 2006;70;21;30.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;25;Timor-Leste;6 2007;65;19;29.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;26;Switzerland;10 2007;200;58;29.0%;10 2007;46;10;21.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;27;Trinidad and Tobago;5 2010;42;12;28.6%;6 2010;31;8;25.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;28;Austria;9 2008;183;51;27.9%;N.A.;61;18;29.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;29;Ethiopia;5 2010;547;152;27.8%;5 2010;135;22;16.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;30;Afghanistan;9 2010;249;69;27.7%;2 2010;102;28;27.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;31;Tunisia;10 2009;214;59;27.6%;8 2008;112;17;15.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;32;Peru;4 2006;120;33;27.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;33;Portugal;9 2009;230;63;27.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;34;Mexico;7 2009;500;131;26.2%;7 2006;128;25;19.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;35;Monaco;2 2008;23;6;26.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;36;Viet Nam;5 2007;493;127;25.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;37;Sudan;4 2010;446;114;25.6%;5 2010;46;5;10.9%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;38;Bolivia;12 2009;130;33;25.4%;12 2009;36;17;47.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;39;Iraq;3 2010;325;82;25.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Lao People's Democratic Republic;4 2006;115;29;25.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;40;Australia;8 2010;150;37;24.7%;8 2010;76;?;?
http://archive.ipu.org//wmn-e/arc/classif301110.htm;41;Namibia;11 2009;78;19;24.4%;11 2010;26;?;?
http://archive.ipu.org//wmn-e/arc/classif301110.htm;42;Lesotho;2 2007;120;29;24.2%;3 2007;33;6;18.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;43;Liechtenstein;2 2009;25;6;24.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;44;Croatia;11 2007;153;36;23.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Seychelles;5 2007;34;8;23.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;45;Singapore;5 2006;94;22;23.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;46;Kyrgyzstan;10 2010;120;28;23.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;47;Estonia;3 2007;101;23;22.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;48;Senegal;6 2007;150;34;22.7%;8 2007;100;40;40.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;49;United Arab Emirates;12 2006;40;9;22.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;50;Pakistan;2 2008;342;76;22.2%;3 2009;100;17;17.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;51;Canada;10 2008;308;68;22.1%;N.A.;93;32;34.4%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Mauritania;11 2006;95;21;22.1%;11 2009;56;8;14.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;52;Czech Republic;5 2010;200;44;22.0%;10 2010;81;15;18.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Eritrea;2 1994;150;33;22.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";United Kingdom;5 2010;650;143;22.0%;N.A.;733;147;20.1%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Uzbekistan;12 2009;150;33;22.0%;1 2010;100;15;15.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;53;Saint Vincent and the Grenadines;12 2005;23;5;21.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;54;Serbia;5 2008;250;54;21.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;55;Philippines;5 2010;229;49;21.4%;5 2010;23;3;13.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;56;China;3 2008;2987;637;21.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Italy;4 2008;630;134;21.3%;4 2008;322;59;18.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;57;Cambodia;7 2008;123;26;21.1%;1 2006;61;9;14.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;58;Bulgaria;7 2009;240;50;20.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Dominican Republic;5 2010;183;38;20.8%;5 2010;32;3;9.4%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Malawi;5 2009;192;40;20.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;59;Nicaragua;11 2006;92;19;20.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;60;Latvia;10 2010;100;20;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Luxembourg;6 2009;60;12;20.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Poland;10 2007;460;92;20.0%;10 2007;100;8;8.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;61;Dominica;12 2009;26;5;19.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Israel;2 2009;120;23;19.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;62;Lithuania;10 2008;141;27;19.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;63;El Salvador;1 2009;84;16;19.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Tajikistan;2 2010;63;12;19.0%;3 2010;34;5;14.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;64;France;6 2007;577;109;18.9%;9 2008;343;75;21.9%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;65;Mauritius;5 2010;69;13;18.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;66;Bangladesh;12 2008;345;64;18.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;67;Sao Tome and Principe;8 2010;55;10;18.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;68;Cape Verde;1 2006;72;13;18.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;69;Honduras;11 2009;128;23;18.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Indonesia;4 2009;560;101;18.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;70;Kazakhstan;8 2007;107;19;17.8%;10 2008;47;2;4.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;71;Greece;10 2009;300;52;17.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;72;United States of America 2;11 2010;433;73;16.9%;11 2010;100;17;17.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;73;Turkmenistan;12 2008;125;21;16.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;74;Bosnia and Herzegovina;10 2010;42;7;16.7%;3 2007;15;2;13.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";San Marino;11 2008;60;10;16.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;75;Albania;6 2009;140;23;16.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;76;Azerbaijan;11 2010;125;20;16.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;77;Democratic People's Republic of Korea;3 2009;687;107;15.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;78;Burkina Faso;5 2007;111;17;15.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Slovakia;6 2010;150;23;15.3%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;79;Uruguay;10 2009;99;15;15.2%;10 2009;31;4;12.9%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;80;Zimbabwe;3 2008;214;32;15.0%;3 2008;99;24;24.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;81;Gabon;1 2009;116;17;14.7%;1 2009;102;18;17.6%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Republic of Korea;4 2008;299;44;14.7%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;82;Slovenia;9 2008;90;13;14.4%;11 2007;40;1;2.5%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;83;Chile;12 2009;120;17;14.2%;12 2009;38;5;13.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;84;Russian Federation;12 2007;450;63;14.0%;N.A.;169;8;4.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Zambia;9 2006;157;22;14.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;85;Cameroon;7 2007;180;25;13.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Ireland;5 2007;165;23;13.9%;7 2007;59;13;22.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;86;Djibouti;2 2008;65;9;13.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;87;Swaziland;9 2008;66;9;13.6%;10 2008;30;12;40.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;88;Grenada;7 2008;15;2;13.3%;8 2008;13;4;30.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Jamaica;9 2007;60;8;13.3%;9 2007;21;3;14.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Thailand;12 2007;473;63;13.3%;3 2008;150;24;16.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;89;Sierra Leone;8 2007;121;16;13.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;90;Cyprus;5 2006;56;7;12.5%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Liberia;10 2005;64;8;12.5%;10 2005;30;5;16.7%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Madagascar;10 2010;256;32;12.5%;10 2010;90;10;11.1%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Paraguay;4 2008;80;10;12.5%;4 2008;45;7;15.6%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;91;Syrian Arab Republic;4 2007;250;31;12.4%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;92;Bahamas;5 2007;41;5;12.2%;5 2007;15;5;33.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;93;Guatemala;9 2007;158;19;12.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;94;Romania;11 2008;334;38;11.4%;11 2008;137;8;5.8%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;95;Japan;8 2009;480;54;11.3%;7 2010;242;44;18.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;96;Montenegro;3 2009;81;9;11.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Saint Lucia;12 2006;18;2;11.1%;1 2007;11;4;36.4%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Togo;10 2007;81;9;11.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;97;Benin;3 2003;83;9;10.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";India;4 2009;545;59;10.8%;7 2008;233;21;9.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Jordan;11 2010;120;13;10.8%;11 2010;60;9;15.0%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;98;Antigua and Barbuda;3 2009;19;2;10.5%;4 2009;17;5;29.4%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Morocco;9 2007;325;34;10.5%;10 2009;270;6;2.2%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;99;Mali;7 2007;147;15;10.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;100;Barbados;1 2008;30;3;10.0%;2 2008;21;7;33.3%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Equatorial Guinea;5 2008;100;10;10.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Guinea-Bissau;11 2008;100;10;10.0%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;101;Malaysia;3 2008;222;22;9.9%;N.A.;64;18;28.1%
http://archive.ipu.org//wmn-e/arc/classif301110.htm;102;Kenya;12 2007;224;22;9.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Suriname;5 2010;51;5;9.8%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;103;Central African Republic;3 2005;104;10;9.6%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;104;Armenia;5 2007;131;12;9.2%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;105;Hungary;4 2010;386;35;9.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;"""";Turkey;7 2007;549;50;9.1%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;106;Cote d'Ivoire;12 2000;203;18;8.9%;---;---;---;---
http://archive.ipu.org//wmn-e/arc/classif301110.htm;107;Malta;3 2008;69;6;8.7%;---;---;---;---
